BankID,BankName,AccountName,AccountNumber,AccountType,AccountTypeCode,AccountStatus,OpenDate,CloseDate,BaseCurrency,SettlementCurrency,InterestRate,InterestRateType,ElectronicStatementDelivery,Latest StatusChangeDate,Latest FromStatus,Latest ToStatus,BalanceType (Current),AsOfDate (Current),BalanceAmount (Current),BalanceCurrency (Current),Address Input,Address Line 1,Address Line 2,City,State or Province,Country,Postal Code,Zip5,Zip4
BANK4555,"Hernandez, Hudson and Holt",Jeffrey Green,8504741051,Checking,AT001,Matured,17-10-2009,,USD,USD,2.18,N/A,TRUE,03-07-2024,Closed,Matured,Final Balance,09-10-2025,52395.1,USD,"73360 Kelly Parks Apt. 589, Lindabury, TX 40244-9111",0825 Gabriel Oval,Suite 168,Lindabury,TX,USA,40244-9111,40244,9111
BANK4771,Hernandez PLC,Melissa Rogers,9695250632,Credit Card Account,AT010,Matured,16-02-2021,,USD,USD,1.49,Fixed,TRUE,24-06-2024,Inactive,Matured,Available Balance,09-10-2025,137019.6,USD,"95433 White Locks Apt. 842, Matthewview, VA 77364-3993",94847 Bennett Springs Suite 547,,Matthewview,VA,USA,77364-3993,77364,3993
BANK7147,Mendez Group,Robert Estrada,4150944971,Mortgage Loan,AT011,Matured,13-03-2007,,USD,USD,6.95,Fixed,FALSE,13-03-2021,Inactive,Matured,Available Balance,09-10-2025,65157.28,USD,"5600 Duarte Coves Apt. 147, Lake William, AL 19619-8459",867 Maldonado Locks Apt. 522,Suite 921,Lake William,AL,USA,19619-8459,19619,8459
BANK8601,Hart-Jenkins,Jeremy Miller,7459757905,Custodial Account,AT008,Closed,30-04-2015,23-09-2018,USD,GBP,0.57,N/A,TRUE,07-12-2023,Inactive,Closed,Market Value,09-10-2025,165864.93,USD,"91675 Gail Manors, West Alexandershire, WA 35239-8114",5282 Gonzalez Mountains Suite 397,,West Alexandershire,WA,USA,35239-8114,35239,8114
BANK3122,"Gonzalez, Wright and Barnes",Charles Powers,9447760867,Mortgage Loan,AT011,Closed,22-07-2021,22-03-2022,USD,INR,5.28,N/A,FALSE,05-05-2021,Active,Closed,Book Value,09-10-2025,89890.97,USD,"0547 Escobar Brooks, New Mike, ME 77041-1101",3136 Cook Spurs,,New Mike,ME,USA,77041-1101,77041,1101
BANK2695,Patterson and Sons,Tom Rollins,9763265579,Trust Account,AT009,Closed,07-04-2011,31-08-2019,USD,INR,5.47,Fixed,TRUE,30-03-2022,Closed,Closed,Book Value,09-10-2025,70614.32,USD,"00630 Murphy Inlet, Lake Traciland, MO 69783-5325",70725 Helen Points Suite 583,Apt. 948,Lake Traciland,MO,USA,69783-5325,69783,5325
BANK4539,"Gregory, Lopez and Jones",Gail Thomas,2146092470,Mortgage Loan,AT011,Closed,14-02-2014,25-06-2023,USD,GBP,4.5,Variable,FALSE,22-10-2022,Closed,Closed,Available Balance,09-10-2025,22674.06,USD,"7465 Charles Extensions, Rebeccaberg, RI 66568-2133",811 Matthew Light,Apt. 027,Rebeccaberg,RI,USA,66568-2133,66568,2133
BANK9491,Wang-Miller,Jordan Carson,2495526715,Money Market,AT007,Inactive,17-05-2009,,USD,EUR,4.07,N/A,FALSE,28-04-2022,Active,Inactive,Market Value,09-10-2025,121147.42,USD,"91186 Adkins Stream, Davisshire, OH 59025-4588",374 Morgan Prairie Apt. 409,,Davisshire,OH,USA,59025-4588,59025,4588
BANK4101,Stokes PLC,Christina Wilson,7049182832,Loan,AT006,Pending,24-07-2021,,USD,GBP,6.07,N/A,TRUE,07-01-2022,Pending,Pending,Market Value,09-10-2025,15997.96,USD,"467 Pitts Forest Apt. 939, Rhondastad, VA 78843-7250",3865 Stephens Rest Suite 541,Apt. 994,Rhondastad,VA,USA,78843-7250,78843,7250
BANK3031,"Francis, Leonard and Murphy",Dawn Brandt,5740791060,Custodial Account,AT008,Pending,16-01-2019,,USD,CAD,7.74,Variable,TRUE,18-01-2021,Pending,Pending,Market Value,09-10-2025,1949.02,USD,"054 Baker Pines Apt. 044, Janetmouth, AR 74404-8110",12980 Hicks Ford,,Janetmouth,AR,USA,74404-8110,74404,8110
BANK8844,Smith Ltd,Steven Pierce,5454593284,Custodial Account,AT008,Closed,09-04-2008,18-06-2019,USD,EUR,3.33,N/A,FALSE,15-12-2024,Active,Closed,Market Value,09-10-2025,188321.86,USD,"38174 Bennett Plaza Apt. 246, Port Sarahborough, NM 14128-3126",5400 Williams Fall Suite 719,Suite 963,Port Sarahborough,NM,USA,14128-3126,14128,3126
BANK9274,Villarreal-Fields,Jennifer Anderson,1571201627,Business Checking,AT005,Pending,25-03-2007,,USD,CAD,0.6,Variable,FALSE,20-11-2021,Inactive,Pending,Available Balance,09-10-2025,102841.17,USD,"00972 Everett Green Suite 665, Williamsside, ME 84366-3298",631 Jenkins Falls,,Williamsside,ME,USA,84366-3298,84366,3298
BANK6468,Love-Hill,Douglas Coleman,7580084468,CD (Certificate of Deposit),AT003,Inactive,06-06-2018,,USD,USD,2.72,Fixed,TRUE,23-06-2021,Active,Inactive,Available Balance,09-10-2025,106178.32,USD,"91070 Juarez Roads, West Jasminemouth, HI 85105-6455",186 Stefanie Harbors,Suite 489,West Jasminemouth,HI,USA,85105-6455,85105,6455
BANK2105,Smith-Lloyd,Richard Rodriguez,4786468504,Credit Card Account,AT010,Inactive,28-11-2020,,USD,CAD,6.5,Variable,TRUE,21-06-2022,Matured,Inactive,Available Balance,09-10-2025,153203.03,USD,"21496 Meagan Pine, Lake Karenside, MP 49724-4077",2591 Estes Trail Apt. 705,,Lake Karenside,MP,USA,49724-4077,49724,4077
BANK3872,Bowen Group,Daniel Jackson,7680935572,Checking,AT001,Active,24-02-2022,,USD,INR,3.4,Fixed,FALSE,26-05-2021,Closed,Active,Market Value,09-10-2025,32144.34,USD,"287 Bell Harbor, North Christopher, NC 51247-1652",28869 Richard Avenue,,North Christopher,NC,USA,51247-1652,51247,1652
BANK8692,Palmer LLC,Joel Hansen,7803623878,Credit Card Account,AT010,Closed,19-09-2016,02-04-2021,USD,CAD,6.94,Fixed,TRUE,26-09-2022,Active,Closed,Available Balance,09-10-2025,147281.11,USD,"572 Green Track Suite 905, East Kelly, SC 48385-3278",826 Cynthia Plains Suite 559,,East Kelly,SC,USA,48385-3278,48385,3278
BANK7026,Stein Inc,Michael Morris,3586146957,Credit Card Account,AT010,Inactive,10-02-2014,,USD,INR,6.07,N/A,TRUE,20-02-2025,Inactive,Inactive,Principal Owed,09-10-2025,22380.63,USD,"21439 Dylan Mills Apt. 887, Boyleville, OH 22769-1279",243 Ortiz Pass,Suite 433,Boyleville,OH,USA,22769-1279,22769,1279
BANK8360,"Johnson, Armstrong and Schmidt",Darrell Patterson,2648650117,Money Market,AT007,Pending,03-10-2019,,USD,INR,6.17,N/A,TRUE,02-09-2025,Closed,Pending,Principal Owed,09-10-2025,86349.92,USD,"8451 Mary Row Suite 441, West Lauren, MH 20438-7827",810 Cynthia Causeway Apt. 096,Suite 938,West Lauren,MH,USA,20438-7827,20438,7827
BANK8618,Williams Group,Christian Robbins,4399389122,Money Market,AT007,Matured,19-01-2021,,USD,GBP,2.16,N/A,FALSE,18-06-2022,Active,Matured,Market Value,09-10-2025,77910.12,USD,"07599 Hatfield Plains, Stacystad, CT 15931-2832",201 Ruiz Fords Suite 729,Suite 359,Stacystad,CT,USA,15931-2832,15931,2832
BANK6649,"Fitzgerald, Peterson and Kennedy",Yolanda Watson,3518325630,Business Checking,AT005,Pending,09-02-2008,,USD,USD,2.49,Variable,FALSE,17-02-2024,Inactive,Pending,Market Value,09-10-2025,75269.32,USD,"8413 Green Shore Suite 881, New Andrea, IN 40752-2013",24388 Kent Forks,Apt. 752,New Andrea,IN,USA,40752-2013,40752,2013
BANK4499,"Collins, Elliott and Mason",Julie Miller,2944675523,Mortgage Loan,AT011,Inactive,03-07-2019,,USD,EUR,2.54,N/A,FALSE,29-01-2025,Active,Inactive,Market Value,09-10-2025,156633.25,USD,"074 Christopher Haven Suite 186, New Jenniferburgh, PR 69053-2642",496 Blake Manors Suite 391,,New Jenniferburgh,PR,USA,69053-2642,69053,2642
BANK9071,Welch-Cooley,Lori Moore,2842849491,Checking,AT001,Matured,25-01-2008,,USD,EUR,2.81,Fixed,TRUE,02-06-2025,Active,Matured,Market Value,09-10-2025,29776.73,USD,"30091 Gutierrez Greens, Debrachester, WA 34001-7755",26563 Mandy Fork Apt. 025,,Debrachester,WA,USA,34001-7755,34001,7755
BANK8904,Mathews-Whitehead,Matthew Ryan,5757569067,Money Market,AT007,Matured,30-12-2016,,USD,INR,7.89,Fixed,TRUE,05-03-2025,Pending,Matured,Current Balance,09-10-2025,105080.11,USD,"2474 Freeman Trace, Alanmouth, TN 59883-1316",83910 Gomez Mission,,Alanmouth,TN,USA,59883-1316,59883,1316
BANK4727,"White, Thompson and Conway",Rachel Dominguez,8291087262,Custodial Account,AT008,Inactive,21-12-2007,,USD,GBP,7.38,Fixed,FALSE,31-07-2025,Pending,Inactive,Principal Owed,09-10-2025,87117.35,USD,"728 Shannon Cliff Apt. 524, Port Miketown, RI 94377-1669",310 Christy Views,Apt. 098,Port Miketown,RI,USA,94377-1669,94377,1669
BANK9995,Flowers-Gross,Christina Paul,9749275892,Trust Account,AT009,Closed,02-07-2012,10-11-2024,USD,EUR,0.22,Fixed,FALSE,02-04-2021,Pending,Closed,Available Balance,09-10-2025,56986.99,USD,"491 Brittany Ways Suite 354, Alexandrashire, ID 94051-3753",929 Samuel Plains,,Alexandrashire,ID,USA,94051-3753,94051,3753
BANK9745,Thomas Inc,Theresa Reed,2148545900,Mortgage Loan,AT011,Closed,03-12-2012,17-08-2015,USD,EUR,1.51,Fixed,FALSE,24-09-2021,Active,Closed,Available Balance,09-10-2025,31288.82,USD,"43094 Hunter Underpass, Lake Jennaville, MO 54128-6866",7991 Christopher Parkway,Suite 002,Lake Jennaville,MO,USA,54128-6866,54128,6866
BANK2306,Mcguire Group,Stacey Boone,8134252596,Loan,AT006,Pending,17-07-2019,,USD,INR,1.65,Variable,TRUE,05-04-2025,Active,Pending,Current Balance,09-10-2025,115219.32,USD,"100 Audrey Ranch, Kennethbury, CA 31558-9930",55996 Phillip Extension Apt. 900,,Kennethbury,CA,USA,31558-9930,31558,9930
BANK6275,Ponce-Brooks,Monica Peterson,3440959499,Trust Account,AT009,Matured,21-03-2023,,USD,EUR,7.74,N/A,TRUE,31-01-2023,Matured,Matured,Current Balance,09-10-2025,54291.18,USD,"2916 Theresa Union Apt. 866, Kington, AK 97547-7609",3022 Janet Mountains,,Kington,AK,USA,97547-7609,97547,7609
BANK1698,Taylor-Martinez,Zachary Gonzalez,6443335480,Checking,AT001,Inactive,17-06-2014,,USD,CAD,7.85,Fixed,TRUE,09-05-2021,Inactive,Inactive,Market Value,09-10-2025,187901.76,USD,"6812 Chan Drive, Lindastad, VT 11958-8618",97439 Alvarez Ramp Suite 643,Suite 952,Lindastad,VT,USA,11958-8618,11958,8618
BANK5811,Norris-Stevenson,Sierra Newton,4373918010,Mortgage Loan,AT011,Pending,21-06-2015,,USD,CAD,5.12,Variable,FALSE,18-09-2025,Matured,Pending,Book Value,09-10-2025,156858.43,USD,"702 Ronald Plaza, Lake Michaelland, OH 71891-5317",221 Alexander Camp,,Lake Michaelland,OH,USA,71891-5317,71891,5317
BANK4657,Cortez Group,Brian Meyer,3038214799,Trust Account,AT009,Pending,16-07-2014,,USD,INR,0.2,Variable,FALSE,15-04-2025,Inactive,Pending,Book Value,09-10-2025,199819.48,USD,"866 Kelly Parks, Douglasfurt, PR 29462-6125",87649 Castillo Courts,,Douglasfurt,PR,USA,29462-6125,29462,6125
BANK6816,Payne Group,Diana Lyons,9408665382,Credit Card Account,AT010,Pending,13-07-2020,,USD,EUR,7.71,N/A,TRUE,12-01-2024,Matured,Pending,Principal Owed,09-10-2025,69549.33,USD,"991 Williamson Track Apt. 990, South Sarah, ME 79865-7444",401 Mccoy Spur,Suite 242,South Sarah,ME,USA,79865-7444,79865,7444
BANK3517,Gardner-Hall,Christopher Heath,5057206657,Brokerage / Securities,AT004,Closed,10-05-2006,17-02-2010,USD,CAD,5.91,Variable,TRUE,25-12-2024,Matured,Closed,Final Balance,09-10-2025,94124.12,USD,"3085 Alyssa Rapids, Chapmanchester, UT 54318-3845",7439 April Rapid Suite 495,,Chapmanchester,UT,USA,54318-3845,54318,3845
BANK6904,Miller LLC,Ryan Sanchez,8964068387,Loan,AT006,Closed,28-05-2016,16-01-2020,USD,EUR,4.84,Variable,FALSE,01-04-2022,Matured,Closed,Principal Owed,09-10-2025,97227.03,USD,"0161 Bush Stravenue Suite 475, Charlesland, CT 47423-8637",98076 Brown Stream Suite 870,Suite 221,Charlesland,CT,USA,47423-8637,47423,8637
BANK7465,Gonzalez Group,Regina Garcia,2037358758,Trust Account,AT009,Closed,02-09-2016,06-07-2017,USD,INR,7.76,Variable,TRUE,06-03-2025,Active,Closed,Current Balance,09-10-2025,26255.49,USD,"16379 Moore Drives Apt. 808, West Michelleton, LA 15996-5587",4935 Holloway Plaza Apt. 282,Suite 554,West Michelleton,LA,USA,15996-5587,15996,5587
BANK6112,Keller PLC,Thomas Humphrey,3738484330,CD (Certificate of Deposit),AT003,Inactive,06-02-2009,,USD,INR,7.9,N/A,TRUE,13-06-2023,Matured,Inactive,Current Balance,09-10-2025,194633.21,USD,"604 Wilkinson Oval Apt. 842, New Anthonybury, MO 24765-6495",8811 Stewart Spring Suite 983,,New Anthonybury,MO,USA,24765-6495,24765,6495
BANK2202,Brady-Baldwin,Adam Hanson,3417974561,Credit Card Account,AT010,Matured,08-01-2008,,USD,CAD,0.98,Fixed,FALSE,27-11-2023,Inactive,Matured,Current Balance,09-10-2025,161373.69,USD,"933 James Extensions, Millerfort, MS 11094-2712",3256 Boone Extensions,Suite 535,Millerfort,MS,USA,11094-2712,11094,2712
BANK7580,Glenn Ltd,Amy Navarro,6005947703,CD (Certificate of Deposit),AT003,Matured,22-01-2012,,USD,GBP,0.12,N/A,FALSE,20-08-2024,Matured,Matured,Principal Owed,09-10-2025,121775.16,USD,"9776 Rodriguez Groves Apt. 174, East Tracyborough, GU 75519-8801",84718 Andrea Track Apt. 592,,East Tracyborough,GU,USA,75519-8801,75519,8801
BANK8733,Suarez Inc,Jimmy Potter,9214522944,Trust Account,AT009,Matured,27-09-2014,,USD,GBP,2.59,Fixed,FALSE,03-05-2023,Pending,Matured,Available Balance,09-10-2025,22732.01,USD,"287 James Square Suite 623, Lake Wandafurt, MT 83988-1858",746 Brittany Corner Suite 384,,Lake Wandafurt,MT,USA,83988-1858,83988,1858
BANK2837,"Gordon, Alexander and Ibarra",Kimberly Bradley,3085787736,CD (Certificate of Deposit),AT003,Active,21-01-2018,,USD,CAD,1.91,Fixed,FALSE,10-12-2023,Inactive,Active,Final Balance,09-10-2025,194383.03,USD,"63417 Haney Port, Port Adrian, TX 51334-6923",3296 Coffey Drive,,Port Adrian,TX,USA,51334-6923,51334,6923
BANK9595,David-Sanchez,David Torres,6832961587,Business Checking,AT005,Pending,01-02-2021,,USD,GBP,2.81,Fixed,FALSE,09-05-2023,Active,Pending,Available Balance,09-10-2025,10587.8,USD,"33395 Bass Estates Apt. 427, Stanleyshire, NY 18205-3377",85994 Tyler Manors,Suite 762,Stanleyshire,NY,USA,18205-3377,18205,3377
BANK3058,Drake-Sherman,Melody Lopez,3583645707,Checking,AT001,Matured,22-01-2012,,USD,USD,0.48,N/A,FALSE,27-05-2021,Matured,Matured,Final Balance,09-10-2025,109728.74,USD,"24871 Todd Rapids, Jasonborough, UT 50905-6944",896 Gail Mountain Suite 358,Apt. 530,Jasonborough,UT,USA,50905-6944,50905,6944
BANK4930,"Peterson, Olson and Andrews",Kevin Jones,7587721111,Trust Account,AT009,Active,24-06-2013,,USD,GBP,7.17,Variable,TRUE,08-08-2024,Pending,Active,Available Balance,09-10-2025,37800.54,USD,"37949 Hudson Corners, Murphyberg, OK 61301-7496",3119 Mcdonald Station Suite 935,,Murphyberg,OK,USA,61301-7496,61301,7496
BANK4314,"Wise, Mathis and Mathis",Kevin Hall,7664656848,Trust Account,AT009,Pending,30-11-2017,,USD,GBP,5.34,Variable,FALSE,20-10-2024,Matured,Pending,Final Balance,09-10-2025,172393.8,USD,"403 Laura Hill Suite 807, Nicholasshire, FM 66771-6577",316 Young Shoals,Suite 432,Nicholasshire,FM,USA,66771-6577,66771,6577
BANK5467,Powers-Anderson,Nicole Green,1693855554,Trust Account,AT009,Inactive,27-05-2008,,USD,CAD,0.62,N/A,FALSE,19-05-2021,Active,Inactive,Book Value,09-10-2025,73467.85,USD,"52515 Lucas Loaf Suite 878, Madisonfurt, NC 62067-7719",87695 Adam Manors,,Madisonfurt,NC,USA,62067-7719,62067,7719
BANK5274,Logan-Myers,Arthur Barber,7815595578,Trust Account,AT009,Inactive,24-02-2023,,USD,GBP,6.17,N/A,TRUE,08-04-2024,Closed,Inactive,Book Value,09-10-2025,98838.31,USD,"24773 Scott Trail, Craigborough, NV 32521-6178",4633 Lucas Wells Apt. 709,,Craigborough,NV,USA,32521-6178,32521,6178
BANK4543,"Turner, Silva and Sandoval",Molly Humphrey,8468626086,Credit Card Account,AT010,Pending,13-01-2007,,USD,INR,7.03,N/A,FALSE,06-08-2024,Closed,Pending,Market Value,09-10-2025,193438.28,USD,"48515 Maldonado Mountain, Caseyport, OH 60377-4040",982 Victor Club,Apt. 576,Caseyport,OH,USA,60377-4040,60377,4040
BANK2684,"Robbins, Thomas and Johnson",James Macdonald,4414632496,Custodial Account,AT008,Pending,26-11-2019,,USD,INR,1.02,Fixed,FALSE,17-09-2021,Matured,Pending,Current Balance,09-10-2025,180725.16,USD,"6268 Gallagher Run Suite 499, Lake Jessica, KY 24689-2687",61998 Jonathan Course Apt. 115,,Lake Jessica,KY,USA,24689-2687,24689,2687
BANK4823,"Baker, Reed and Washington",Julia Waller,2830794256,Savings,AT002,Active,02-01-2010,,USD,EUR,0.61,Variable,FALSE,30-04-2023,Pending,Active,Principal Owed,09-10-2025,13937.84,USD,"35308 Shirley Tunnel, South Michael, IL 28738-1026",899 Mary Mountain,Apt. 532,South Michael,IL,USA,28738-1026,28738,1026
BANK3775,Parsons and Sons,Jerry Johnson,4603183019,Custodial Account,AT008,Active,11-08-2012,,USD,USD,6.41,Fixed,TRUE,09-08-2022,Pending,Active,Final Balance,09-10-2025,19164.93,USD,"787 Harris Glens Suite 730, West Anthonystad, ME 24310-8196",904 Johnson Fall,,West Anthonystad,ME,USA,24310-8196,24310,8196
BANK7641,Boyd-Allen,Bradley Reese,5224371018,Brokerage / Securities,AT004,Closed,18-03-2020,09-09-2021,USD,USD,3.04,Fixed,TRUE,26-03-2022,Matured,Closed,Principal Owed,09-10-2025,81144.19,USD,"21471 Wilson Fall Suite 373, Port Alexanderville, WV 41016-4984",92421 Gonzales Trail,Apt. 327,Port Alexanderville,WV,USA,41016-4984,41016,4984
BANK8061,Berger Group,Adrian Smith,5332633700,CD (Certificate of Deposit),AT003,Inactive,27-09-2012,,USD,GBP,3.86,Fixed,TRUE,18-05-2025,Closed,Inactive,Principal Owed,09-10-2025,73764.41,USD,"404 Michael Club Apt. 158, Mitchellport, WY 72426-1611",4651 Rachel Circles,Suite 486,Mitchellport,WY,USA,72426-1611,72426,1611
BANK1971,Baker Ltd,Crystal Roy,7169273987,Mortgage Loan,AT011,Matured,12-11-2014,,USD,USD,2.81,Fixed,FALSE,21-11-2023,Pending,Matured,Current Balance,09-10-2025,57844.08,USD,"443 Buck Throughway Apt. 982, Hartland, NJ 29957-5007",34864 Dawn Turnpike,Apt. 447,Hartland,NJ,USA,29957-5007,29957,5007
BANK5930,George LLC,Jerry Gonzalez,9323855695,Money Market,AT007,Closed,03-04-2015,18-09-2019,USD,CAD,7.12,Variable,FALSE,15-08-2023,Pending,Closed,Book Value,09-10-2025,77127.15,USD,"957 Veronica Pine, Bennettmouth, MP 44938-3428",343 Lynn Roads,,Bennettmouth,MP,USA,44938-3428,44938,3428
BANK5344,Smith-Reed,Ryan Cantrell,4826327575,Business Checking,AT005,Inactive,18-12-2008,,USD,GBP,1.53,Variable,FALSE,28-06-2025,Active,Inactive,Book Value,09-10-2025,30001.4,USD,"169 Hickman Dale, West Taylor, AL 36195-4888",866 Sutton Junction Suite 940,Apt. 900,West Taylor,AL,USA,36195-4888,36195,4888
BANK8019,Rosario Group,William Wright,6759516228,Brokerage / Securities,AT004,Closed,27-12-2006,07-09-2017,USD,GBP,4.18,Fixed,FALSE,10-02-2021,Inactive,Closed,Principal Owed,09-10-2025,102371.47,USD,"4391 Joshua Knolls, Smithhaven, ND 28323-6391",15579 Erickson Track,Suite 089,Smithhaven,ND,USA,28323-6391,28323,6391
BANK6191,"Taylor, Erickson and Hill",Roger Stafford,7622699661,Mortgage Loan,AT011,Matured,18-12-2012,,USD,CAD,3.18,N/A,FALSE,18-06-2025,Active,Matured,Market Value,09-10-2025,191676.28,USD,"0134 Cheryl Locks, Walkermouth, OH 78775-4960",92229 Ramos Plains Suite 157,Suite 620,Walkermouth,OH,USA,78775-4960,78775,4960
BANK7345,"Bauer, Cox and Rojas",Michael Meyer,4243828148,Custodial Account,AT008,Matured,15-07-2021,,USD,EUR,5.58,Variable,FALSE,02-12-2023,Active,Matured,Book Value,09-10-2025,1947.38,USD,"1827 Kenneth Fort, Lorifort, NY 47953-9212",9278 Kimberly Overpass Suite 237,Apt. 353,Lorifort,NY,USA,47953-9212,47953,9212
BANK3215,"Chandler, Davis and Brown",Rebecca Franklin,1375264037,Money Market,AT007,Inactive,02-12-2014,,USD,EUR,3.02,Fixed,TRUE,24-03-2022,Matured,Inactive,Current Balance,09-10-2025,61083.5,USD,"351 William Alley, Gabrielstad, OH 28123-8044",81405 Evans Inlet Apt. 764,,Gabrielstad,OH,USA,28123-8044,28123,8044
BANK6592,Robles-Ross,Yvonne Zimmerman DDS,7140932924,Checking,AT001,Active,02-07-2014,,USD,GBP,2.73,Variable,FALSE,12-07-2021,Closed,Active,Final Balance,09-10-2025,106088.61,USD,"2768 Sara Oval Suite 984, Jenniferton, DE 30186-5396",1215 Grimes Radial Apt. 344,,Jenniferton,DE,USA,30186-5396,30186,5396
BANK8185,Roberts-Coffey,Carol Parker,3480105735,Business Checking,AT005,Active,09-11-2011,,USD,CAD,5.11,Variable,TRUE,26-10-2023,Closed,Active,Market Value,09-10-2025,42767.08,USD,"51549 Lori River Apt. 232, Nicholsville, WV 71958-1262",750 Brandon Mission,,Nicholsville,WV,USA,71958-1262,71958,1262
BANK7057,"Dixon, Perez and Castro",Amy Lee,9938822693,Checking,AT001,Inactive,12-09-2016,,USD,INR,4.7,Fixed,TRUE,26-07-2022,Active,Inactive,Principal Owed,09-10-2025,27680.52,USD,"305 Shannon Prairie Apt. 138, Jessicahaven, AL 52736-9079",24490 Perry Streets Apt. 561,,Jessicahaven,AL,USA,52736-9079,52736,9079
BANK2573,Carrillo LLC,Derek Luna,8382472350,Loan,AT006,Closed,30-11-2008,04-07-2017,USD,EUR,1.06,Variable,FALSE,04-01-2023,Active,Closed,Available Balance,09-10-2025,121018.39,USD,"12365 Mark Trail Suite 272, Jacobsshire, MP 10682-1578",313 Melissa Lake Apt. 301,Suite 635,Jacobsshire,MP,USA,10682-1578,10682,1578
BANK6993,Brown Inc,Peter Gordon,6531358363,Business Checking,AT005,Matured,21-12-2005,,USD,USD,7.99,Fixed,TRUE,30-07-2022,Active,Matured,Current Balance,09-10-2025,168714.32,USD,"7633 Guerra Underpass, Port Tylertown, MP 71518-8276",525 Miller Isle Suite 093,Apt. 266,Port Tylertown,MP,USA,71518-8276,71518,8276
BANK4739,"Ellis, Cunningham and Gomez",James Price,1597747181,CD (Certificate of Deposit),AT003,Matured,01-12-2021,,USD,EUR,3.18,Variable,FALSE,17-09-2024,Active,Matured,Available Balance,09-10-2025,105822.31,USD,"9249 Travis Spring Apt. 822, Lake Laurenview, PA 10700-4133",91600 Angela Points Apt. 683,,Lake Laurenview,PA,USA,10700-4133,10700,4133
BANK9007,"Shepherd, Shaw and Zhang",Amber Collier,8799788436,Custodial Account,AT008,Matured,02-01-2009,,USD,CAD,3.43,N/A,TRUE,01-06-2024,Closed,Matured,Market Value,09-10-2025,116172.41,USD,"4351 Clayton Centers, Williamsontown, WI 69946-2060",97798 James Station Suite 352,Apt. 963,Williamsontown,WI,USA,69946-2060,69946,2060
BANK3392,Robinson Ltd,Ashley Ritter,3453634065,Mortgage Loan,AT011,Pending,31-05-2014,,USD,CAD,0.27,Fixed,TRUE,02-12-2022,Pending,Pending,Available Balance,09-10-2025,54138.76,USD,"707 Moore Estates, Justinport, ID 13247-1413",30411 Hobbs Mountain,,Justinport,ID,USA,13247-1413,13247,1413
BANK1772,Stewart-Jimenez,Cameron Grant,1506342846,Savings,AT002,Inactive,26-12-2020,,USD,CAD,4.45,N/A,FALSE,30-09-2021,Pending,Inactive,Market Value,09-10-2025,181434.13,USD,"2465 Wilson Flats, New Samanthaborough, LA 87426-1992",6251 Evans Roads,,New Samanthaborough,LA,USA,87426-1992,87426,1992
BANK9825,Young-Moran,Madison Thomas,1381740696,CD (Certificate of Deposit),AT003,Active,23-04-2023,,USD,CAD,5.62,Variable,TRUE,13-11-2024,Active,Active,Current Balance,09-10-2025,7838.06,USD,"908 Latoya Curve, Jenniferport, MN 72117-6511",76728 Lori Lodge,Apt. 382,Jenniferport,MN,USA,72117-6511,72117,6511
BANK8458,Rivera LLC,Brandon Leblanc,6354879611,Checking,AT001,Pending,08-01-2011,,USD,INR,1.02,Fixed,TRUE,30-09-2023,Inactive,Pending,Available Balance,09-10-2025,17896.31,USD,"850 Daniel Centers, Dylantown, TX 45158-7379",96724 Dixon Brooks,,Dylantown,TX,USA,45158-7379,45158,7379
BANK1541,"Graves, Thompson and Hanson",Teresa Macdonald,3041003074,Loan,AT006,Active,30-01-2019,,USD,GBP,4.08,Variable,FALSE,30-10-2022,Pending,Active,Available Balance,09-10-2025,151062.97,USD,"29641 Wise Underpass Apt. 053, East George, VI 75012-1827",363 Emily Glens,,East George,VI,USA,75012-1827,75012,1827
BANK2047,Conrad and Sons,Michael Myers,8197854289,Custodial Account,AT008,Inactive,01-06-2012,,USD,GBP,1.78,N/A,FALSE,10-03-2024,Inactive,Inactive,Principal Owed,09-10-2025,96321.52,USD,"42462 Chad Walk, Lake Thomasview, IL 15369-7945",985 Douglas Street Apt. 750,,Lake Thomasview,IL,USA,15369-7945,15369,7945
BANK9952,Hayden-Diaz,Allison Martinez,7772722375,Trust Account,AT009,Inactive,26-07-2022,,USD,INR,3.72,Fixed,FALSE,07-04-2024,Inactive,Inactive,Available Balance,09-10-2025,192148.77,USD,"8164 Michael Course, East Marystad, IN 78924-8358",590 Murray Orchard Suite 069,Apt. 146,East Marystad,IN,USA,78924-8358,78924,8358
BANK6197,Owens-Miller,Laura Moore,8416197804,Custodial Account,AT008,Active,28-07-2008,,USD,INR,4.17,Variable,FALSE,16-01-2024,Pending,Active,Final Balance,09-10-2025,90823.54,USD,"73687 Kerry Cliff Suite 269, Josephchester, AS 81007-7076",145 Jennifer Pike,Suite 226,Josephchester,AS,USA,81007-7076,81007,7076
BANK6118,Lopez-Harris,Brandon Taylor,2988520614,Custodial Account,AT008,Inactive,13-05-2011,,USD,CAD,6.28,Fixed,FALSE,05-05-2025,Active,Inactive,Principal Owed,09-10-2025,181394.24,USD,"0363 George Meadows, Lake Christineburgh, VI 92163-5836",24315 Amanda Skyway,,Lake Christineburgh,VI,USA,92163-5836,92163,5836
